substrate,o2_level,nadph_drain,status,growth_rate,ed_flux,emp_flux,percent_ed_flux,co2_flux,cue,drain_flux,G6PDH (rxn00604),6PGDH / oxPPP (rxn01115),NADP-IDH (rxn01387),Malic enzyme (rxn00161),Transhydrogenase (rxn09295)
Glucose,1000,9.5,optimal,0.7494969823103625,0.0,10.000000000009436,0.0,27.785568726599358,0.5369071878900107,9.5,-9.436082252121748e-12,-9.436082252121746e-12,8.473044220669351,0.0,0.0
Glucose,1000,10.0,optimal,0.7465210559154518,0.0,10.00000000000391,0.0,27.913478216011868,0.5347753630664689,10.0,-3.909924292732013e-12,-3.909924292732013e-12,8.518812746447225,0.0,0.0
Glucose,1000,10.5,optimal,0.7435451295205512,0.0,10.000000000002023,0.0,28.041387705424274,0.5326435382429288,10.5,-2.0240549612867277e-12,-2.0240549612867277e-12,8.564581272226228,0.0,0.0
Glucose,1000,11.0,optimal,0.7405692031256506,0.0,10.000000000002757,0.0,28.169297194836272,0.5305117134193955,11.0,-2.7572599352667487e-12,-2.7572599352667487e-12,8.610349798006007,0.0,0.0
Glucose,1000,11.5,optimal,0.737593276730747,0.0,10.000000000001286,0.0,28.297206684248494,0.5283798885958584,11.5,-1.2885945855998424e-12,-1.2885945855998424e-12,8.656118323785112,0.0,0.0
Glucose,1000,12.0,optimal,0.734617350335853,0.0,10.00000000000994,0.0,28.425116173659593,0.5262480637723401,12.0,-9.94163950137409e-12,-9.94163950137409e-12,8.701886849567263,0.0,0.0
Glucose,1000,12.5,optimal,0.731641423940951,0.0,10.000000000009935,0.0,28.553025663071708,0.5241162389488049,12.5,-9.936039174572694e-12,-9.936039174572694e-12,8.747655375346818,0.0,0.0
Glucose,1000,13.0,optimal,0.7286654975460519,0.0,10.000000000010663,0.0,28.680935152483713,0.5219844141252714,13.0,-1.066355392772122e-11,-1.066355392772122e-11,8.793423901126587,0.0,0.0
Glucose,1000,13.5,optimal,0.7256895711511445,0.0,10.000000000002187,0.0,28.80884464189668,0.5198525893017221,13.5,-2.187186544883249e-12,-2.187186544883249e-12,8.839192426903596,0.0,0.0
Glucose,1000,14.0,optimal,0.722713644756241,0.0,10.000000000001872,0.0,28.93675413130877,0.5177207644781872,14.0,-1.8735413485214555e-12,-1.8735413485214555e-12,8.884960952683054,0.0,0.0
Glucose,1000,14.5,optimal,0.7197377183613386,0.0,10.000000000002204,0.0,29.064663620720804,0.5155889396546532,14.5,-2.204376796687773e-12,-2.204376796687773e-12,8.930729478462707,0.0,0.0
Glucose,1000,15.0,optimal,0.7167617919664363,0.0,9.999999999995573,0.0,29.192573110133672,0.5134571148311055,15.0,4.426152960108309e-12,4.426152960108309e-12,8.976498004240272,0.0,0.0
Glucose,1000,15.5,optimal,0.7137858655715394,0.0,10.000000000000284,0.0,29.32048259954524,0.5113252900075793,15.5,-2.844000803676494e-13,-2.844000803676494e-13,9.022266530021248,0.0,0.0
Glucose,1000,16.0,optimal,0.7108099391766268,0.0,9.999999999994044,0.0,29.44839208895788,0.5091934651840353,16.0,5.9550018409722354e-12,5.9550018409722354e-12,9.068035055798912,0.0,0.0
Glucose,1000,16.5,optimal,0.7078340127817304,0.0,9.999999999991662,0.0,29.57630157837036,0.507061640360494,16.5,8.33778889668895e-12,8.33778889668895e-12,9.11380358157775,0.0,0.0
Glucose,1000,17.0,optimal,0.7048580863868293,0.0,9.999999999993387,0.0,29.70421106778223,0.5049298155369628,17.0,6.6117234467799636e-12,6.6117234467799636e-12,9.159572107357835,0.0,0.0
Glucose,1000,17.5,optimal,0.7018821599919243,0.0,9.999999999988884,0.0,29.832120557194806,0.5027979907134199,17.5,1.11152841168343e-11,1.11152841168343e-11,9.205340633136029,0.0,0.0
Glucose,1000,18.0,optimal,0.6989062335970236,0.0,9.999999999997483,0.0,29.960030046605834,0.5006661658899028,18.0,2.516197896271081e-12,2.516197896271081e-12,9.251109158918172,0.0,0.0
Glucose,1000,18.5,optimal,0.6959303072021269,0.0,9.999999999999288,0.0,30.08793953601776,0.4985343410663706,18.5,7.111036919394781e-13,7.111036919394781e-13,9.296877684698275,0.0,0.0
Glucose,1000,19.0,optimal,0.6929543808072451,0.0,10.000000000006601,0.0,30.215849025429254,0.4964025162428458,19.0,-6.602076994562516e-12,-6.602076994562516e-12,9.342646210480034,0.0,0.0
Glucose,1000,19.5,optimal,0.6899784544123541,0.0,10.000000000008104,0.0,30.343758514841383,0.49427069141931024,19.5,-8.103737026885104e-12,-8.103737026885104e-12,9.388414736260062,0.0,0.0
Glucose,1000,20.0,optimal,0.6870025280174562,0.0,10.000000000009164,0.0,30.471668004253374,0.4921388665957771,20.0,-9.165070359650757e-12,-9.165070359650757e-12,9.434183262039934,0.0,0.0
Galacturonic Acid,20,0.0,optimal,0.6453068799167414,0.0,0.0,,32.26380542687475,0.4622699095520876,0.0,0.0,0.0,8.48438885420142,0.0,0.0
Galacturonic Acid,20,0.5,optimal,0.639487908848501,0.0,0.0,,32.251697041376204,0.46247171597706327,0.5,0.0,0.0,8.457121422886553,0.0,0.0
Galacturonic Acid,20,1.0,optimal,0.6334844549539413,0.0,0.0,,32.23055831586558,0.462824028068907,1.0,0.0,0.0,8.424666283730724,0.0,0.0
Galacturonic Acid,20,1.5,optimal,0.6274810010593781,0.0,0.0,,32.20941959035483,0.46317634016075293,1.5,0.0,0.0,8.39221114457453,0.0,0.0
Galacturonic Acid,20,2.0,optimal,0.6214775471648193,0.0,0.0,,32.18828086484472,0.463528652252588,2.0,0.0,0.0,8.359756005419632,0.0,0.0
Galacturonic Acid,20,2.5,optimal,0.6154740932702584,0.0,0.0,,32.16714213933414,0.46388096434443105,2.5,0.0,0.0,8.327300866263455,0.0,0.0
Galacturonic Acid,20,3.0,optimal,0.6094706393757253,0.0,0.0,,32.14600341382475,0.4642332764362541,3.0,0.0,0.0,8.294845727109127,0.0,0.0
Galacturonic Acid,20,3.5,optimal,0.6034671854811361,0.0,0.0,,32.124864688312975,0.46458558852811704,3.5,0.0,0.0,8.26239058795124,0.0,0.0
Galacturonic Acid,20,4.0,optimal,0.597463731586548,0.0,0.0,,32.103725962788594,0.46493790062019014,4.0,0.0,0.0,8.229935448802095,0.0,0.0
Galacturonic Acid,20,4.5,optimal,0.5914602776919957,0.0,0.0,,32.082587237292046,0.46529021271179927,4.5,0.0,0.0,8.197480309639298,0.0,0.0
Galacturonic Acid,20,5.0,optimal,0.5854568237974469,0.0,0.0,,32.061448511782054,0.46564252480363244,5.0,0.0,0.0,8.165025170483274,0.0,0.0
Galacturonic Acid,20,5.5,optimal,0.5794533699028874,0.0,0.0,,32.040309786271045,0.4659948368954826,5.5,0.0,0.0,8.346924213377283,0.0,0.0
Galacturonic Acid,20,6.0,optimal,0.573449916007613,0.0,0.0,,32.01917106075818,0.4663471489873636,6.0,0.0,0.0,8.817428520790473,0.0,0.0
