condition,substrate,growth_rate,uptake,co2,organic_c,biomass,co2_norm,organic_c_norm,biomass_norm,cue,gge,bge,carbon_concentration
single,glutamic acid,0.7095282042849568,60.0,28.498315505665374,1.0325671773860765,30.469117316948548,0.47497192509442293,0.01720945295643461,0.5078186219491425,0.5250280749055771,0.5078186219491425,0.5167109344679439,1100.0
single,valine,0.519977615803767,60.0,29.882148924404817,7.788563976883461,22.329287098711724,0.49803581540674696,0.12980939961472435,0.3721547849785287,0.501964184593253,0.3721547849785287,0.42767042624197243,310.0
single,isoleucine,0.5729582543713115,60.00000000000315,13.98171762736465,21.413859088650035,24.60442328398846,0.23302862712273195,0.35689765147748187,0.41007372139978615,0.766971372877268,0.41007372139978615,0.6376492363025906,270.0
single,alanine,0.5854568237974624,60.0,22.061448511781734,12.797404821227747,25.14114666699052,0.36769080852969555,0.2132900803537958,0.41901911111650864,0.6323091914703045,0.4190191111165087,0.5326221274862634,260.0
single,leucine,0.4992881333706772,60.00000000000326,6.7580404526000235,31.80113645008243,21.44082309732081,0.1126340075433276,0.5300189408346784,0.35734705162199404,0.8873659924566724,0.3573470516219941,0.7603435173677772,250.0
single,aspartate,0.6106959003950997,60.0,33.751433859571485,0.023583226787439893,26.224982913641075,0.5625238976595247,0.0003930537797906649,0.4370830485606846,0.4374761023404753,0.4370830485606846,0.4372549132570723,230.0
single,proline,0.7022275988679445,60.0,27.417217259720758,2.427173754064048,30.155608986215196,0.456953620995346,0.040452895901067466,0.5025934831035866,0.543046379004654,0.5025934831035865,0.5237819810581883,69.0
single,glycine,0.5738177839857211,60.0,35.33650701477087,0.02215910558044749,24.64133387964868,0.5889417835795145,0.0003693184263407915,0.41068889799414465,0.41105821642048546,0.41068889799414465,0.41084062900872703,66.0
