,PC1,PC2,PC3,PC4,PC5
rxn00966_c0,0.05579413667934406,-0.005718169799369014,0.0006361195246688737,-0.0021654417874641617,0.0036583585628835215
rxn02011_c0,-0.02599471603032254,-0.041290539189428946,0.01978296179691134,-0.141596463051926,0.02788445645815966
rxn00173_c0,0.011829919636255863,-0.05327937697543594,-0.09563056301052318,-0.04045330394621074,0.06378530632462233
rxn09176_c0,-0.05552993973475946,-0.0014056398329027235,0.00849310108799599,0.003430889424686242,-0.0019954005768550976
rxn01669_c0,-0.05579413667934152,0.005718169799150666,-0.0006361195258949499,0.002165441787562354,-0.003658358563288772
rxn00508_c0,0.004856456721112187,-0.07381336804014216,0.12283243030570548,-0.019826481006038187,-0.0468764973092194
rxn01896_c0,0.0286616509481121,-0.05552511951917295,-0.020354604943053817,0.0040138036542066635,0.023888813839771112
rxn08352_c0,0.021473293894260864,-0.09014415429116365,-0.037737638896381875,0.039287479962336114,0.03217373501678014
rxn09106_c0,0.05579413667934427,-0.0057181697993471114,0.0006361195246835408,-0.0021654417874557696,0.003658358562874043
rxn00187_c0,0.055794136679369125,-0.005718169798335904,0.0006361195242034194,-0.002165441784395413,0.0036583585622264685
rxn00772_c0,0.05579413667934421,-0.005718169799354246,0.000636119524674404,-0.002165441787470261,0.0036583585628771724
rxn02503_c0,0.05579413667934432,-0.00571816979934655,0.0006361195246893218,-0.0021654417874512766,0.003658358562875599
rxn05338_c0,-0.05579413667934428,0.005718169799347237,-0.000636119524683533,0.0021654417874557366,-0.003658358562873915
rxn03135_c0,0.05579413667934427,-0.005718169799347125,0.0006361195246835029,-0.0021654417874557947,0.0036583585628740425
rxn05337_c0,-0.05579413667934427,0.005718169799347277,-0.000636119524683525,0.0021654417874557718,-0.0036583585628739003
rxn03147_c0,0.055794136679344054,-0.00571816979932675,0.0006361195246378856,-0.0021654417874696253,0.0036583585629529005
rxn03843_c0,0.05579413667934427,-0.005718169799347107,0.0006361195246834914,-0.002165441787455806,0.003658358562874028
