,PC1,PC2,PC3,PC4,PC5
rxn00289_c0,-0.023276872320000926,0.0692652152731904,0.12486910825694049,-0.06354732695257292,0.03546151818841102
rxn35552_c0,-0.02864247886459254,0.044592984914585826,-0.11256067273241194,0.0630702968939482,-0.05902995131422189
rxn01269_c0,-0.030539720479637284,-0.04281343327938856,-0.07753544035352532,-0.07349053938070138,0.08234926291280276
rxn00392_c0,0.05477747741097415,0.002136214534155022,-0.0023357864718157426,-0.004823111651433073,-0.0007055094891521908
rxn00747_c0,0.0547774774109734,0.0021362145341868614,-0.0023357864719269375,-0.004823111651392375,-0.0007055094890123419
rxn00029_c0,0.05477747741097425,0.0021362145341519813,-0.002335786471813205,-0.004823111651426734,-0.0007055094891469822
rxn09128_c0,-0.05477747741097426,-0.002136214534151925,0.0023357864718134285,0.004823111651426708,0.0007055094891468829
rxn05256_c0,0.05477747741097421,0.002136214534167305,-0.0023357864718225136,-0.004823111651423518,-0.0007055094891483301
rxn02175_c0,0.05477747741096785,0.0021362145363226495,-0.0023357864735405274,-0.00482311165067783,-0.0007055094896026735
rxn02835_c0,0.05477747741097424,0.002136214534151952,-0.002335786471813303,-0.004823111651426658,-0.0007055094891469266
rxn02774_c0,0.054777477410974246,0.0021362145341519436,-0.0023357864718133088,-0.004823111651426648,-0.0007055094891469731
rxn01575_c0,-0.011772765071333083,0.07635083409609339,-0.014261969110537955,-0.13030304320209066,0.06451162205374371
rxn00555_c0,0.054777477410974246,0.0021362145341518625,-0.002335786471813308,-0.004823111651426598,-0.0007055094891469516
rxn03435_c0,-0.01177276507133308,0.07635083409609339,-0.014261969110537929,-0.13030304320209063,0.06451162205374375
rxn03080_c0,0.0547774774109742,0.002136214534153484,-0.0023357864718145448,-0.004823111651430034,-0.0007055094891495461
rxn00737_c0,0.01177276507133308,-0.07635083409609339,0.014261969110537929,0.13030304320209063,-0.06451162205374375
rxn01256_c0,0.054777477410974364,0.0021362145341476484,-0.002335786471809916,-0.00482311165141732,-0.000705509489139369
rxn01629_c0,-0.05477747741097426,-0.002136214534152005,0.002335786471813165,0.004823111651426699,0.0007055094891468719
rxn00777_c0,-0.0547774774109729,-0.0021362145342130627,0.0023357864719682985,0.004823111651384619,0.0007055094889652535
rxn01740_c0,-0.054777477410974336,-0.0021362145341484976,0.0023357864718103858,0.004823111651418927,0.0007055094891405671
rxn05327_c0,0.05477747741097425,0.002136214534151865,-0.002335786471813268,-0.004823111651426857,-0.0007055094891464792
rxn08801_c0,0.054777477410974246,0.0021362145341518868,-0.002335786471813378,-0.004823111651426613,-0.0007055094891469969
rxn00251_c0,0.03427390309523809,-0.07747473120714746,-0.007458554455222257,0.09185676239603403,0.033744281883144815
rxn00139_c0,0.05477747741097423,0.002136214534152323,-0.0023357864718128976,-0.004823111651426348,-0.0007055094891467886
rxn00790_c0,0.054777477410970415,0.002136214534335431,-0.0023357864722153916,-0.0048231116513347645,-0.000705509488683396
rxn03910_c0,0.054777477410974246,0.002136214534151917,-0.0023357864718132827,-0.004823111651426512,-0.0007055094891466391
rxn00237_c0,0.05477747741097123,0.0021362145342964448,-0.002335786472129733,-0.004823111651354344,-0.0007055094887821536
rxn08311_c0,0.054777477410974246,0.0021362145341519553,-0.0023357864718134146,-0.004823111651426653,-0.000705509489146957
rxn03175_c0,0.05477747741097424,0.0021362145341519553,-0.0023357864718133348,-0.004823111651426646,-0.0007055094891469399
rxn05336_c0,-0.05477747741097425,-0.0021362145341519844,0.002335786471813154,0.004823111651427023,0.0007055094891458062
rxn09210_c0,0.05477747741097425,0.0021362145341519397,-0.0023357864718132984,-0.004823111651426711,-0.0007055094891469793
rxn01484_c0,-0.054777477410974246,-0.002136214534151941,0.002335786471813251,0.004823111651426607,0.000705509489146911
rxn00285_c0,-0.050716536568103376,-0.025576273290779036,0.003216627480782012,-0.04986450477911868,0.03969034747070315
rxn00182_c0,0.03490982447384196,-0.0018303478500303933,0.014288986064683368,0.1267535157275925,0.053882884226884024
rxn01045_c0,-0.021590547332091828,0.02742143128556421,0.1406788341924918,0.0030473285816696206,-0.10160799604566702
rxn00126_c0,0.05477747741097425,0.002136214534152237,-0.002335786471812944,-0.004823111651426374,-0.0007055094891469426
rxn01871_c0,-0.0023281803483319744,-0.11772305191143027,0.019548090668596904,-0.04824816549711052,0.010599833709018873
rxn05340_c0,-0.05477747741097424,-0.00213621453415182,0.002335786471813314,0.0048231116514267786,0.0007055094891464321
rxn00299_c0,0.054777477410974384,0.0021362145341507354,-0.0023357864718050545,-0.004823111651419892,-0.0007055094891474586
rxn00904_c0,-0.012582811100181298,0.03129375490417331,0.11998380301526983,0.026376084395229163,-0.06267476622748876
rxn03159_c0,0.05477747741097425,0.002136214534151894,-0.002335786471813271,-0.004823111651426811,-0.0007055094891468603
rxn01000_c0,0.05477747741097424,0.0021362145341519705,-0.002335786471813327,-0.0048231116514267395,-0.0007055094891470519
rxn00647_c0,-0.03360920291169803,-0.11289451702192385,-0.004238814479476043,-0.0447865220928529,0.0020678424597711277
rxn00786_c0,-0.05477747741097321,-0.0021362145341991107,0.002335786471932801,0.004823111651394189,0.0007055094890069127
rxn03908_c0,0.05477747741097425,0.002136214534151854,-0.002335786471813322,-0.004823111651426531,-0.000705509489146645
rxn01100_c0,0.05477747741097351,0.0021362145341841904,-0.0023357864719020815,-0.0048231116513998765,-0.0007055094890418559
rxn00838_c0,0.05477747741096916,0.002136214534395712,-0.002335786472347273,-0.004823111651304692,-0.0007055094885313914
rxn00102_c0,0.03898736296296663,-0.08045641252387702,0.05358331672150037,-0.029750527098660752,0.021316568567972146
rxn01255_c0,0.05477747741097435,0.00213621453414849,-0.00233578647181038,-0.004823111651418775,-0.0007055094891406327
rxn05296_c0,0.05477747741097425,0.0021362145341520178,-0.0023357864718133075,-0.004823111651426676,-0.0007055094891468914
rxn01211_c0,0.05477747741097131,0.0021362145342926466,-0.0023357864721215067,-0.004823111651355411,-0.0007055094887901077
rxn00527_c0,-0.05477747741097426,-0.0021362145341518503,0.0023357864718133027,0.004823111651426214,0.000705509489146567
rxn05322_c0,0.05477747741097425,0.002136214534151793,-0.0023357864718133053,-0.004823111651427041,-0.000705509489146558
rxn00966_c0,0.05477747741097423,0.002136214534152674,-0.0023357864718122406,-0.004823111651425899,-0.0007055094891468357
rxn00173_c0,-0.02778541962328603,0.09837561936880493,-0.030530639003302218,-0.08354992276215592,0.07058154593068328
rxn09176_c0,-0.05477747741097392,-0.0021362145341704336,0.0023357864718564552,0.00482311165141378,0.0007055094891017273
rxn01669_c0,-0.054777477410986646,-0.0021362145327597443,0.00233578647295943,0.00482311165016576,0.0007055094876536402
